"district","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","availability_365"
"Manhattan","Gramercy",40.73272,-73.9852,"Entire home/apt",125,3,21,7
"Manhattan","Upper West Side",40.79693,-73.96348,"Entire home/apt",795,4,22,249
"Manhattan","Upper East Side",40.76173,-73.96183,"Entire home/apt",249,3,85,158
"Manhattan","Upper East Side",40.7606,-73.96028,"Entire home/apt",155,30,17,316
"Manhattan","East Harlem",40.79213,-73.94974,"Entire home/apt",150,3,27,0
"Manhattan","Upper West Side",40.79463,-73.97061,"Entire home/apt",165,4,72,0
"Manhattan","East Village",40.73096,-73.98376,"Entire home/apt",139,1,62,240
"Manhattan","Hell's Kitchen",40.75977,-73.98981,"Entire home/apt",250,3,26,96
"Manhattan","Upper East Side",40.77407,-73.95238,"Entire home/apt",125,3,211,230
"Manhattan","Upper West Side",40.78305,-73.98398,"Entire home/apt",165,30,16,326
"Manhattan","Harlem",40.82846,-73.94393,"Entire home/apt",175,4,29,7
"Manhattan","Upper East Side",40.78151,-73.94775,"Entire home/apt",99,30,12,208
"Manhattan","Hell's Kitchen",40.76645,-73.98539,"Entire home/apt",150,4,15,5
"Manhattan","West Village",40.73822,-74.00606,"Entire home/apt",275,2,11,0
"Manhattan","East Village",40.72982,-73.98316,"Entire home/apt",185,7,21,27
"Manhattan","Greenwich Village",40.73253,-73.99826,"Entire home/apt",198,2,15,0
"Manhattan","Harlem",40.80516,-73.94299,"Entire home/apt",117,3,126,66
"Manhattan","West Village",40.73451,-74.00746,"Entire home/apt",510,3,12,364
"Manhattan","Chelsea",40.7417,-73.9978,"Entire home/apt",135,3,31,0
"Manhattan","Hell's Kitchen",40.76064,-73.99112,"Entire home/apt",199,30,119,215
"Manhattan","East Village",40.72669,-73.98275,"Entire home/apt",145,5,63,242
"Manhattan","Upper East Side",40.77339,-73.95421,"Entire home/apt",99,30,13,333
"Manhattan","Murray Hill",40.74479,-73.97573,"Entire home/apt",149,5,13,0
"Manhattan","Upper East Side",40.76802,-73.95653,"Entire home/apt",150,4,10,0
"Manhattan","East Harlem",40.79462,-73.94923,"Entire home/apt",249,3,150,159
"Manhattan","Midtown",40.75239,-73.9707,"Entire home/apt",289,10,169,3
"Manhattan","Upper East Side",40.77828,-73.94768,"Entire home/apt",75,30,32,4
"Manhattan","East Village",40.7249,-73.98852,"Entire home/apt",150,5,22,6
"Manhattan","Kips Bay",40.74084,-73.98008,"Entire home/apt",196,5,66,323
"Manhattan","East Harlem",40.79303,-73.93368,"Entire home/apt",175,2,24,0
"Manhattan","East Village",40.72956,-73.98166,"Entire home/apt",160,1,210,265
"Manhattan","East Harlem",40.78866,-73.95461,"Entire home/apt",110,6,25,161
"Manhattan","Gramercy",40.73627,-73.9802,"Entire home/apt",159,2,13,10
"Manhattan","Chelsea",40.74326,-74.00004,"Entire home/apt",199,2,98,33
"Manhattan","Midtown",40.75624,-73.96417,"Entire home/apt",200,2,84,272
"Manhattan","Upper East Side",40.77528,-73.95238,"Entire home/apt",99,30,13,323
"Manhattan","West Village",40.73433,-74.00588,"Entire home/apt",250,2,168,222
"Manhattan","Hell's Kitchen",40.76685,-73.98644,"Entire home/apt",170,30,20,320
"Manhattan","Harlem",40.80917,-73.95405,"Entire home/apt",250,3,104,266
"Manhattan","East Harlem",40.79312,-73.94115,"Entire home/apt",110,2,10,0
"Manhattan","Kips Bay",40.74205,-73.97997,"Entire home/apt",250,30,13,274
"Manhattan","Gramercy",40.73554,-73.98855,"Entire home/apt",169,2,16,0
"Manhattan","East Village",40.73117,-73.98335,"Entire home/apt",130,30,10,311
"Manhattan","Harlem",40.82313,-73.94982,"Entire home/apt",185,4,137,261
"Manhattan","Chelsea",40.74742,-73.99617,"Entire home/apt",195,7,14,0
"Manhattan","Upper East Side",40.76181,-73.96127,"Entire home/apt",115,30,18,311
"Manhattan","Upper West Side",40.77529,-73.98192,"Entire home/apt",200,6,35,11
"Manhattan","Harlem",40.82249,-73.94479,"Entire home/apt",825,5,28,290
"Manhattan","East Village",40.73418,-73.9893,"Entire home/apt",250,1,15,15
"Manhattan","Greenwich Village",40.72937,-74.00125,"Entire home/apt",136,30,43,338
"Manhattan","East Harlem",40.79963,-73.94628,"Entire home/apt",103,2,98,237
"Manhattan","Theater District",40.76115,-73.98224,"Entire home/apt",200,30,14,284
"Manhattan","Hell's Kitchen",40.76615,-73.9879,"Entire home/apt",145,30,11,351
"Manhattan","Hell's Kitchen",40.76387,-73.99039,"Entire home/apt",151,7,12,0
"Manhattan","Hell's Kitchen",40.76494,-73.9881,"Entire home/apt",185,30,15,336
"Manhattan","Hell's Kitchen",40.76571,-73.99482,"Entire home/apt",120,1,12,163
"Manhattan","Midtown",40.74447,-73.98362,"Entire home/apt",524,3,57,115
"Manhattan","Upper East Side",40.76272,-73.96775,"Entire home/apt",169,3,76,126
"Manhattan","Hell's Kitchen",40.7624,-73.99136,"Entire home/apt",250,2,64,27
"Manhattan","Hell's Kitchen",40.76181,-73.98757,"Entire home/apt",160,2,53,0
"Manhattan","West Village",40.73174,-74.00309,"Entire home/apt",145,3,13,0
"Manhattan","Tribeca",40.71966,-74.00984,"Entire home/apt",750,1,50,345
"Manhattan","SoHo",40.72092,-73.99966,"Entire home/apt",150,3,58,40
"Manhattan","Upper West Side",40.78182,-73.98492,"Entire home/apt",140,30,11,204
"Manhattan","East Village",40.72681,-73.97994,"Entire home/apt",250,2,12,0
"Manhattan","Upper West Side",40.77122,-73.98135,"Entire home/apt",146,3,45,211
"Manhattan","East Village",40.73097,-73.98178,"Entire home/apt",160,1,169,238
"Manhattan","Upper East Side",40.77399,-73.95101,"Entire home/apt",149,2,15,0
"Manhattan","East Harlem",40.80015,-73.94043,"Entire home/apt",100,2,32,0
"Manhattan","West Village",40.73296,-74.00235,"Entire home/apt",220,3,118,180
"Manhattan","Nolita",40.72092,-73.99386,"Entire home/apt",400,2,101,258
"Manhattan","Financial District",40.70462,-74.00986,"Entire home/apt",475,2,57,141
"Manhattan","Chelsea",40.74406,-73.99551,"Entire home/apt",230,4,41,236
"Manhattan","Midtown",40.7555,-73.96826,"Entire home/apt",182,4,56,148
"Manhattan","Midtown",40.74197,-73.98373,"Entire home/apt",209,30,14,0
"Manhattan","Harlem",40.8215,-73.95006,"Entire home/apt",100,2,243,250
"Manhattan","Upper East Side",40.76923,-73.95034,"Entire home/apt",159,30,14,265
"Manhattan","East Harlem",40.79331,-73.9408,"Entire home/apt",160,2,57,129
"Manhattan","Inwood",40.85991,-73.93193,"Entire home/apt",122,3,34,0
"Manhattan","Upper West Side",40.78974,-73.97018,"Entire home/apt",275,7,15,45
"Manhattan","East Village",40.72866,-73.9806,"Entire home/apt",125,3,51,67
"Manhattan","Chelsea",40.74924,-73.99784,"Entire home/apt",165,3,58,138
"Manhattan","Hell's Kitchen",40.76561,-73.99439,"Entire home/apt",129,1,178,272
"Manhattan","East Village",40.72322,-73.98283,"Entire home/apt",195,12,10,64
"Manhattan","Chelsea",40.74405,-73.99915,"Entire home/apt",250,3,164,71
"Manhattan","Upper East Side",40.78301,-73.95085,"Entire home/apt",165,1,166,210
"Manhattan","Upper West Side",40.79589,-73.96187,"Entire home/apt",225,3,13,0
"Manhattan","Washington Heights",40.8558,-73.93025,"Entire home/apt",100,5,15,30
"Manhattan","Upper West Side",40.77556,-73.98416,"Entire home/apt",244,4,38,222
"Manhattan","Kips Bay",40.73894,-73.98049,"Entire home/apt",150,2,21,191
"Manhattan","Lower East Side",40.72292,-73.99242,"Entire home/apt",110,30,17,276
"Manhattan","Hell's Kitchen",40.76525,-73.98953,"Entire home/apt",195,5,55,34
"Manhattan","Upper West Side",40.79246,-73.97481,"Entire home/apt",150,5,48,0
"Manhattan","Upper East Side",40.77107,-73.95517,"Entire home/apt",100,30,71,248
"Manhattan","Lower East Side",40.7189,-73.99182,"Entire home/apt",125,3,117,228
"Manhattan","Nolita",40.72102,-73.99469,"Entire home/apt",280,3,122,113
"Manhattan","Harlem",40.82943,-73.9407,"Entire home/apt",120,5,28,355
"Manhattan","Upper East Side",40.77907,-73.95211,"Entire home/apt",140,2,135,228
"Manhattan","Chinatown",40.71647,-73.99116,"Entire home/apt",215,1,36,0
"Manhattan","Harlem",40.82505,-73.95294,"Entire home/apt",160,30,36,0
"Manhattan","Chinatown",40.71509,-73.9967,"Entire home/apt",65,5,108,0
"Manhattan","Upper East Side",40.77554,-73.95141,"Entire home/apt",165,6,46,3
"Manhattan","Lower East Side",40.71832,-73.98325,"Entire home/apt",125,7,11,20
"Manhattan","Chelsea",40.74302,-74.00015,"Entire home/apt",163,3,12,0
"Manhattan","Upper East Side",40.76813,-73.95354,"Entire home/apt",144,7,17,0
"Manhattan","Harlem",40.80796,-73.95623,"Entire home/apt",146,5,67,239
"Manhattan","East Harlem",40.78935,-73.94788,"Entire home/apt",179,2,55,185
"Manhattan","Hell's Kitchen",40.76738,-73.98466,"Entire home/apt",200,3,14,9
"Manhattan","NoHo",40.72951,-73.99203,"Entire home/apt",179,1,28,0
"Manhattan","Gramercy",40.73536,-73.98393,"Entire home/apt",209,30,27,197
"Manhattan","Harlem",40.80947,-73.95392,"Entire home/apt",300,2,60,198
"Manhattan","Upper East Side",40.77635,-73.95616,"Entire home/apt",450,5,37,108
"Manhattan","Upper West Side",40.79092,-73.97426,"Entire home/apt",185,3,59,4
"Manhattan","Hell's Kitchen",40.75709,-73.99545,"Entire home/apt",70,30,11,333
"Manhattan","Harlem",40.81506,-73.94851,"Entire home/apt",285,30,74,284
"Manhattan","Upper East Side",40.78155,-73.95175,"Entire home/apt",1200,5,43,309
"Manhattan","East Village",40.73235,-73.98646,"Entire home/apt",499,30,11,332
"Manhattan","SoHo",40.72703,-74.00286,"Entire home/apt",350,2,10,0
"Manhattan","East Village",40.72425,-73.98866,"Entire home/apt",150,1,44,0
"Manhattan","East Village",40.72646,-73.98685,"Entire home/apt",140,7,59,268
"Manhattan","Harlem",40.80991,-73.94058,"Entire home/apt",85,2,18,90
"Manhattan","Morningside Heights",40.81134,-73.95531,"Entire home/apt",155,5,87,99
"Manhattan","Washington Heights",40.84305,-73.94045,"Entire home/apt",125,2,10,0
"Manhattan","Washington Heights",40.84035,-73.94089,"Entire home/apt",95,30,11,97
"Manhattan","Washington Heights",40.85882,-73.92897,"Entire home/apt",65,4,38,307
"Manhattan","Murray Hill",40.74725,-73.97431,"Entire home/apt",168,30,12,58
"Manhattan","Gramercy",40.73342,-73.98545,"Entire home/apt",150,30,10,67
"Manhattan","East Harlem",40.79816,-73.94111,"Entire home/apt",149,4,14,0
"Manhattan","Upper West Side",40.78826,-73.96767,"Entire home/apt",499,1,19,296
"Manhattan","Lower East Side",40.7208,-73.9867,"Entire home/apt",341,3,138,58
"Manhattan","Upper West Side",40.78866,-73.97878,"Entire home/apt",195,3,67,85
"Manhattan","Lower East Side",40.72004,-73.98896,"Entire home/apt",257,3,11,0
"Manhattan","Hell's Kitchen",40.76017,-73.99198,"Entire home/apt",200,4,30,0
"Manhattan","Upper East Side",40.77526,-73.95075,"Entire home/apt",170,5,26,115
"Manhattan","Harlem",40.81128,-73.94647,"Entire home/apt",285,30,104,249
"Manhattan","East Harlem",40.79842,-73.93549,"Entire home/apt",90,3,138,71
"Manhattan","Hell's Kitchen",40.76378,-73.98847,"Entire home/apt",200,6,24,188
"Manhattan","SoHo",40.72337,-73.99724,"Entire home/apt",195,2,60,16
"Manhattan","Chelsea",40.74089,-74.00181,"Entire home/apt",250,2,28,328
"Manhattan","SoHo",40.72708,-74.00055,"Entire home/apt",150,5,36,0
"Manhattan","Upper West Side",40.78926,-73.96989,"Entire home/apt",198,2,161,252
"Manhattan","Lower East Side",40.72003,-73.98901,"Entire home/apt",105,30,12,227
"Manhattan","Kips Bay",40.74257,-73.98207,"Entire home/apt",225,30,276,338
"Manhattan","Lower East Side",40.72134,-73.99104,"Entire home/apt",180,2,25,200
"Manhattan","Gramercy",40.73556,-73.98679,"Entire home/apt",200,2,14,0
"Manhattan","Lower East Side",40.71526,-73.9867,"Entire home/apt",210,2,44,0
"Manhattan","East Harlem",40.79614,-73.93787,"Entire home/apt",130,2,34,0
"Manhattan","East Village",40.72551,-73.97893,"Entire home/apt",250,30,25,0
"Manhattan","Nolita",40.72342,-73.99292,"Entire home/apt",95,30,13,137
"Manhattan","Lower East Side",40.72014,-73.99268,"Entire home/apt",280,3,46,64
"Manhattan","Harlem",40.82337,-73.94529,"Entire home/apt",155,5,22,362
"Manhattan","Midtown",40.75531,-73.966,"Entire home/apt",182,4,51,317
"Manhattan","East Harlem",40.79445,-73.93307,"Entire home/apt",120,3,116,231
"Manhattan","Upper West Side",40.77894,-73.98099,"Entire home/apt",322,4,89,76
"Manhattan","Upper West Side",40.7722,-73.98119,"Entire home/apt",276,4,46,9
"Manhattan","Washington Heights",40.84656,-73.94143,"Entire home/apt",199,1,39,192
"Manhattan","West Village",40.73318,-74.00745,"Entire home/apt",245,3,62,350
"Manhattan","East Village",40.73069,-73.98515,"Entire home/apt",150,3,107,99
"Manhattan","East Village",40.72526,-73.99201,"Entire home/apt",185,3,10,275
"Manhattan","Harlem",40.81356,-73.94807,"Entire home/apt",145,3,143,252
"Manhattan","Nolita",40.72131,-73.99429,"Entire home/apt",295,2,94,272
"Manhattan","Murray Hill",40.74853,-73.98192,"Entire home/apt",325,1,66,67
"Manhattan","Upper West Side",40.78185,-73.97844,"Entire home/apt",99,30,13,140
"Manhattan","East Village",40.72917,-73.98223,"Entire home/apt",284,4,11,0
"Manhattan","Hell's Kitchen",40.76521,-73.98776,"Entire home/apt",100,3,63,7
"Manhattan","East Village",40.72378,-73.98385,"Entire home/apt",130,3,26,0
"Manhattan","Gramercy",40.73637,-73.98619,"Entire home/apt",399,1,28,354
"Manhattan","Chinatown",40.71399,-73.99707,"Entire home/apt",375,2,15,365
"Manhattan","East Village",40.72361,-73.98775,"Entire home/apt",275,1,35,0
"Manhattan","Lower East Side",40.7187,-73.99043,"Entire home/apt",185,3,26,0
"Manhattan","Hell's Kitchen",40.76525,-73.99056,"Entire home/apt",272,1,38,360
"Manhattan","East Harlem",40.80755,-73.94141,"Entire home/apt",155,3,116,247
"Manhattan","Murray Hill",40.7487,-73.97358,"Entire home/apt",125,2,21,0
"Manhattan","Chinatown",40.71507,-73.99033,"Entire home/apt",245,4,27,0
"Manhattan","Midtown",40.76015,-73.96378,"Entire home/apt",247,5,25,0
"Manhattan","Chelsea",40.73992,-73.99888,"Entire home/apt",199,2,71,0
"Manhattan","Chelsea",40.74026,-73.99746,"Entire home/apt",150,2,150,2
"Manhattan","Upper West Side",40.79,-73.97318,"Entire home/apt",220,2,13,0
"Manhattan","Upper East Side",40.77025,-73.95491,"Entire home/apt",200,5,95,182
"Manhattan","Upper East Side",40.764,-73.9587,"Entire home/apt",135,3,11,0
"Manhattan","East Village",40.72275,-73.98525,"Entire home/apt",379,7,45,364
"Manhattan","East Harlem",40.79726,-73.9329,"Entire home/apt",100,30,12,342
"Manhattan","Harlem",40.81698,-73.95259,"Entire home/apt",115,3,71,4
"Manhattan","Midtown",40.75055,-73.98679,"Entire home/apt",340,2,19,0
"Manhattan","East Village",40.72496,-73.98289,"Entire home/apt",194,2,36,0
"Manhattan","Greenwich Village",40.73399,-73.99305,"Entire home/apt",185,2,52,35
"Manhattan","Harlem",40.81781,-73.9347,"Entire home/apt",75,2,15,0
"Manhattan","Chelsea",40.74574,-73.99226,"Entire home/apt",900,3,13,24
"Manhattan","Upper East Side",40.77205,-73.95339,"Entire home/apt",240,5,82,158
"Manhattan","Upper West Side",40.79222,-73.96445,"Entire home/apt",1000,30,27,364
"Manhattan","East Village",40.72872,-73.98639,"Entire home/apt",155,2,36,164
"Manhattan","Greenwich Village",40.72911,-73.99915,"Entire home/apt",350,2,34,0
"Manhattan","Lower East Side",40.72101,-73.98905,"Entire home/apt",140,4,119,29
"Manhattan","Harlem",40.81346,-73.94458,"Entire home/apt",177,3,122,199
"Manhattan","East Harlem",40.78828,-73.9484,"Entire home/apt",175,1,70,123
"Manhattan","Washington Heights",40.83206,-73.94261,"Entire home/apt",150,4,11,319
"Manhattan","Lower East Side",40.71855,-73.9895,"Entire home/apt",184,4,11,273
"Manhattan","Gramercy",40.73391,-73.98552,"Entire home/apt",150,3,12,38
"Manhattan","Lower East Side",40.71968,-73.98708,"Entire home/apt",250,3,68,166
"Manhattan","Midtown",40.74801,-73.98817,"Entire home/apt",225,3,11,0
"Manhattan","Upper East Side",40.76555,-73.95791,"Entire home/apt",399,3,38,311
"Manhattan","West Village",40.73592,-74.00492,"Entire home/apt",169,4,11,0
"Manhattan","Murray Hill",40.74522,-73.97505,"Entire home/apt",145,5,18,179
"Manhattan","East Village",40.72639,-73.98875,"Entire home/apt",280,2,29,0
"Manhattan","Harlem",40.79982,-73.95405,"Entire home/apt",140,1,52,222
"Manhattan","Nolita",40.72227,-73.99526,"Entire home/apt",130,1,13,0
"Manhattan","Nolita",40.72287,-73.99593,"Entire home/apt",265,2,90,11
"Manhattan","Upper East Side",40.78165,-73.94825,"Entire home/apt",127,2,30,0
"Manhattan","Chinatown",40.7142,-73.99119,"Entire home/apt",250,5,14,5
"Manhattan","Chelsea",40.73692,-73.99219,"Entire home/apt",1495,1,11,0
"Manhattan","Harlem",40.80144,-73.95193,"Entire home/apt",399,4,15,5
"Manhattan","Upper East Side",40.77878,-73.94491,"Entire home/apt",170,10,11,0
"Manhattan","Lower East Side",40.71937,-73.99098,"Entire home/apt",120,1,11,0
"Manhattan","Upper East Side",40.77259,-73.95647,"Entire home/apt",200,3,47,0
"Manhattan","West Village",40.73742,-74.00171,"Entire home/apt",199,2,14,0
"Manhattan","Morningside Heights",40.81666,-73.96074,"Entire home/apt",105,15,33,5
"Manhattan","Upper West Side",40.77818,-73.98959,"Entire home/apt",256,4,11,0
"Manhattan","NoHo",40.7259,-73.9939,"Entire home/apt",499,3,35,223
"Manhattan","Midtown",40.74642,-73.98516,"Entire home/apt",220,3,108,24
"Manhattan","Upper East Side",40.77635,-73.94813,"Entire home/apt",888,2,42,35
"Manhattan","Washington Heights",40.85322,-73.93563,"Entire home/apt",89,2,25,346
"Manhattan","Upper West Side",40.79745,-73.96936,"Entire home/apt",130,4,16,0
"Manhattan","Upper West Side",40.79866,-73.9681,"Entire home/apt",460,4,11,0
"Manhattan","Lower East Side",40.71321,-73.99099,"Entire home/apt",2000,1,18,365
"Manhattan","Greenwich Village",40.729,-74.00066,"Entire home/apt",245,3,18,307
"Manhattan","Chelsea",40.74153,-74.00036,"Entire home/apt",150,2,106,318
"Manhattan","East Village",40.72148,-73.98235,"Entire home/apt",244,2,22,1
"Manhattan","Lower East Side",40.72215,-73.9914,"Entire home/apt",150,30,17,0
"Manhattan","Upper West Side",40.7787,-73.98088,"Entire home/apt",259,3,20,0
"Manhattan","Lower East Side",40.71952,-73.98535,"Entire home/apt",198,2,17,0
"Manhattan","Chelsea",40.73983,-73.9988,"Entire home/apt",295,1,17,175
"Manhattan","Hell's Kitchen",40.76734,-73.98676,"Entire home/apt",199,3,13,4
"Manhattan","Upper West Side",40.78267,-73.97661,"Entire home/apt",150,3,13,0
"Manhattan","Hell's Kitchen",40.76441,-73.99245,"Entire home/apt",269,7,31,11
"Manhattan","East Village",40.72691,-73.98534,"Entire home/apt",154,2,37,0
"Manhattan","Lower East Side",40.7179,-73.98477,"Entire home/apt",99,2,57,0
"Manhattan","Upper East Side",40.76348,-73.95884,"Entire home/apt",900,7,28,340
"Manhattan","East Village",40.72517,-73.98742,"Entire home/apt",195,1,15,0
"Manhattan","Upper East Side",40.77252,-73.9556,"Entire home/apt",140,2,57,0
"Manhattan","Upper West Side",40.80271,-73.96853,"Entire home/apt",155,4,10,0
"Manhattan","Upper West Side",40.78768,-73.97238,"Entire home/apt",85,3,29,309
"Manhattan","East Harlem",40.79952,-73.93502,"Entire home/apt",84,3,10,0
"Manhattan","Upper East Side",40.76112,-73.9619,"Entire home/apt",150,30,12,298
"Manhattan","Upper East Side",40.76216,-73.96195,"Entire home/apt",115,30,12,331
"Manhattan","Upper East Side",40.76021,-73.96157,"Entire home/apt",165,30,10,346
"Manhattan","Upper West Side",40.78181,-73.98466,"Entire home/apt",130,30,10,303
"Manhattan","Upper West Side",40.78289,-73.98477,"Entire home/apt",125,30,17,202
"Manhattan","Midtown",40.7544,-73.97345,"Entire home/apt",190,2,25,4
"Manhattan","Upper East Side",40.76425,-73.96811,"Entire home/apt",195,7,26,1
